id,date_utc,text,sender_id,reply_to,views,forwards
990,2025-02-04 14:06:20,Ready guys???,-1002079334288,,104,0
991,2025-02-04 15:56:43,"BUY LIMIT XAUUSD

PRICE 2821

SL 2814

TP 1 2823

TP2 2828

TP3 2833

TP4 2838",-1002079334288,,101,0
992,2025-02-05 12:42:42,Ready na guys??,-1002079334288,,94,0
993,2025-02-05 12:44:05,"BUY LIMIT XAUUSD

PRICE: 2866.30

SL 2859

TP1 2868.30

TP2 2873

TP3 2878",-1002079334288,,97,0
994,2025-02-05 12:46:13,edited entries,-1002079334288,,97,0
995,2025-02-05 13:20:17,ACTIVATED!!!,-1002079334288,993,96,0
996,2025-02-05 13:48:54,READY FOR RECOVERY TRADE!!!,-1002079334288,,94,0
997,2025-02-05 13:48:59,SL hit,-1002079334288,993,94,0
998,2025-02-05 13:49:09,"BUY NOW XAUUSD

PRICE 2859

SL 2852

TP1 2861

TP2 2866

TP3 2871

TP4 2876

TP5 2881",-1002079334288,,91,0
999,2025-02-05 14:00:55,TP1 Hit!,-1002079334288,998,94,0
1000,2025-02-05 14:31:05,TP2 Hit!!,-1002079334288,998,93,0
1001,2025-02-05 14:52:11,TP3 shoot!!!,-1002079334288,998,92,0
1002,2025-02-05 15:22:11,TP4 HIT!!!,-1002079334288,998,94,0
1003,2025-02-05 15:53:14,TP5 Hit Guys!!!,-1002079334288,,97,0
1004,2025-02-05 15:53:31,lets gow!!!,-1002079334288,,112,0
1005,2025-02-05 15:54:10,TP5 Hit!!!,-1002079334288,,111,0
1006,2025-02-05 15:57:59,thats +230 PIPS!!!! guys,-1002079334288,,112,0
1007,2025-02-05 15:59:34,What a wednesday!,-1002079334288,,111,0
1008,2025-02-06 11:28:42,Ready guys?,-1002079334288,,114,0
1009,2025-02-06 11:41:33,"SELL LIMIT XAUUSD

PRICE 2869

SL 2876

TP1 2867

TP2 2862

TP3 2857",-1002079334288,,111,0
1010,2025-02-06 12:05:31,ACTIVATED,-1002079334288,1009,116,0
1011,2025-02-06 12:11:52,"TP1 Hit!!! 

SNIPER ENTRY!!! 🎯🎯🎯",-1002079334288,1009,115,0
1012,2025-02-06 13:05:30,TP2 HIT!!!,-1002079334288,1009,115,0
1013,2025-02-06 13:57:39,TP3 Hit!!!! 🎯🎯🎯,-1002079334288,1009,113,0
1014,2025-02-06 14:02:19,"BUY LIMIT XAUUSD

PRICE 2851.50

SL 2845

TP1 2854

TP2 2859

TP3 2864",-1002079334288,,117,0
1015,2025-02-06 14:48:18,ACTIVATED,-1002079334288,1014,117,0
1016,2025-02-06 15:02:19,SL hit,-1002079334288,1014,119,0
1017,2025-02-06 15:03:42,RECOVERY,-1002079334288,,117,0
1018,2025-02-06 15:03:46,"BUY NOW XAUUSD

PRICE 2839

SL 2832

TP1 2841

TP2 2846

TP3 2851

TP4 2856

TP5 2861

TP6 2866",-1002079334288,,122,0
1019,2025-02-06 15:13:30,TP1 Hit!!!,-1002079334288,1018,125,0
1020,2025-02-06 15:18:20,TP2 Hit!!!,-1002079334288,1018,131,0
1021,2025-02-06 15:49:36,TP3 Hit!!!,-1002079334288,1018,132,0
1022,2025-02-06 20:11:07,"TP4 Hit!!! 

If you are still in this trade. You can move your SL to TP1",-1002079334288,1018,135,0
1023,2025-02-07 01:30:20,TP5 Hit!!!!,-1002079334288,1018,124,0
1024,2025-02-07 01:47:59,"Just hit our TP6

ALL TP's HIT!!! 

Congratulations mga ka true north!!!

+250pips!!!",-1002079334288,1018,130,0
1025,2025-02-07 13:11:00,"LIVE SESSION!!!

https://zoom.us/my/entrepreneurialleadershipjourney",-1002079334288,,136,0
1026,2025-02-07 17:03:56,"BUY NOW XAUUSD

PRICE 2856

SL 2849

TP1 2858

TP2 2863

TP3 2868",-1002079334288,,121,0
1027,2025-02-07 17:41:59,TP1 Hit!,-1002079334288,1026,126,0
1028,2025-02-07 18:45:39,we Hit TP2,-1002079334288,1026,125,0
1029,2025-02-09 23:35:57,we hit TP3 on this signal!!!,-1002079334288,1026,114,0
1030,2025-02-09 23:36:14,Kaka open palang market! profit na agad! Congrats guys,-1002079334288,,116,0
1031,2025-02-09 23:39:04,,-1002079334288,,118,0
1032,2025-02-10 03:01:54,"LIVE SESSION HAPPENING NOW

ZOOM ID. 2584562023",-1002079334288,,122,0
1033,2025-02-10 03:02:20,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,151,1
1034,2025-02-10 13:58:23,ready?,-1002079334288,,114,0
1035,2025-02-10 13:59:14,"BUY NOW XAUUSD

PRICE 2899

SL 2893

TP1 2901

TP2 2906

TP3 2911",-1002079334288,,123,1
1036,2025-02-10 14:17:59,TP1 Hit!,-1002079334288,1035,114,0
1037,2025-02-10 15:49:31,TP2 Hit!!!,-1002079334288,1035,115,0
1038,2025-02-10 15:49:47,TP3 Hit!!!,-1002079334288,1035,117,0
1039,2025-02-10 15:51:00,Congrats sa mga sumabay!!!! what a Monday!!!,-1002079334288,,120,0
1040,2025-02-11 12:52:11,READY?,-1002079334288,,116,0
1041,2025-02-11 12:54:33,"BUY LIMIT XAUUSD

PRICE 2886.50

SL 2880

TP1 2888.50

TP2 2893

TP3 2899",-1002079334288,,115,0
1042,2025-02-11 13:00:32,"SELL NOW  XAUUSD

PRICE 2888

SL 2895

TP1 2886

TP2 2880",-1002079334288,,115,0
1043,2025-02-11 13:01:03,REMOVE THIS TRADE,-1002079334288,1041,114,0
1044,2025-02-11 13:02:57,LIVE NOW!!!,-1002079334288,,116,0
1045,2025-02-11 13:02:59,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,133,0
1046,2025-02-11 13:09:57,TP1 HIT!!!,-1002079334288,1042,116,0
1047,2025-02-11 13:29:28,READY?,-1002079334288,,114,0
1048,2025-02-11 13:59:01,"if you hold on this trade

TP1 and TP2 already Hit!!!",-1002079334288,1041,117,0
1049,2025-02-11 14:11:45,TP3 Hit,-1002079334288,1041,117,0
1050,2025-02-11 14:12:36,Congrats to everyone. All signal hit TP today!!!,-1002079334288,,117,0
1051,2025-02-11 14:12:40,,-1002079334288,,121,0
1052,2025-02-12 12:22:46,READY GUYS?,-1002079334288,,115,0
1053,2025-02-12 12:26:21,"BUY NOW XAUUSD

PRICE 2882

SL 2875

TP1 2884

TP2 2889

TP3 2894",-1002079334288,,115,0
1054,2025-02-12 12:40:33,TP1 Hit!!!,-1002079334288,1053,116,0
1055,2025-02-12 13:18:33,Be careful on your trades guys High Impact news in 12mns,-1002079334288,,115,0
1056,2025-02-12 14:06:31,Guys READY?,-1002079334288,,115,0
1057,2025-02-12 14:28:59,"SELL NOW XAUUSD

PRICE 2896

TP1  2894

TP2  2890

TP3 2885

TP4 2980

TP5 2975",-1002079334288,,119,0
1058,2025-02-12 14:43:10,TP 1 HIT Guys!!!!!,-1002079334288,1057,116,0
1059,2025-02-12 14:55:44,TP2 Shoot!!!,-1002079334288,1057,115,0
1060,2025-02-13 12:33:50,Good day Guys. Are you ready for today?,-1002079334288,,117,0
1061,2025-02-13 12:43:05,"LIVE SESSION

https://zoom.us/my/entrepreneurialleadershipjourney",-1002079334288,,129,0
1062,2025-02-13 13:59:45,READY,-1002079334288,,119,0
1063,2025-02-13 14:00:11,"SELL NOW XAUUSD

PRICE 2908

SL 2915

TP1 2906

TP2 2902

TP3 2897",-1002079334288,,126,0
1064,2025-02-13 14:12:17,CLOSE THIS TRADE ON ENTRY PRICE,-1002079334288,1063,130,0
1065,2025-02-13 14:17:32,"BUY NOW XAUUSD

PRICE 2912

SL 2905

TP1 2914

TP2 2919

TP3 2924",-1002079334288,,139,0
1066,2025-02-13 14:38:50,TP1 HIT!!!!,-1002079334288,1065,135,0
1067,2025-02-13 15:12:22,TP2 Hit!!!,-1002079334288,1065,134,0
1068,2025-02-13 18:58:14,TP3 Hit,-1002079334288,1065,127,0
1069,2025-02-13 18:58:18,closing this trade,-1002079334288,,127,0
1070,2025-02-14 12:13:27,Good day everyone. Ready for another day?,-1002079334288,,121,0
1071,2025-02-14 12:43:06,"LIVE SESSION Let's Go

https://zoom.us/my/entrepreneurialleadershipjourney",-1002079334288,,135,0
1072,2025-02-14 13:00:17,"SELL NOW XAUUSD

PRICE 2931

SL 2938

TP1 2929

TP2 2925

TP3 2920",-1002079334288,,131,0
1073,2025-02-14 13:03:34,TP1 HIT!!!!,-1002079334288,1072,131,0
1074,2025-02-14 13:42:53,TP2 HIT!!!,-1002079334288,1072,131,0
1075,2025-02-14 13:44:35,TP3 HIT!!! ALL TP HIT!!!!,-1002079334288,1072,128,0
1076,2025-02-14 14:14:01,"What a Profitable week! 

CONGRATULATIONS Everyone!",-1002079334288,,128,0
1077,2025-02-14 16:02:07,Ready?,-1002079334288,,131,0
1078,2025-02-14 16:02:12,for another pump?,-1002079334288,,132,0
1079,2025-02-14 16:02:46,"BUY NOW XAUUSD

PRICE 2899

SL 2891

TP1 2901

TP2 2906

TP3 2911",-1002079334288,,139,0
1080,2025-02-14 16:07:30,TP1 HIT!!!!,-1002079334288,1079,137,0
1081,2025-02-14 18:37:39,"BUY LIMIT XAUUSD

PRICE 2879.50

SL 2872

TP1 2882

TP2 2887

TP3 2893

TP4 2899

TP5 2905",-1002079334288,,151,0
1082,2025-02-14 22:17:07,we Hit Tp1 here!!! sniper entry!!,-1002079334288,1081,147,0
1083,2025-02-16 20:37:11,Market will open later. Let's have a Profitable week guys.,-1002079334288,,116,0
1084,2025-02-16 23:27:16,TP2 Hit!,-1002079334288,1081,118,0
1085,2025-02-16 23:27:49,TP3 Hit!!!,-1002079334288,1081,123,0
1086,2025-02-16 23:53:17,still valid,-1002079334288,1081,125,0
1087,2025-02-17 00:00:23,You can Delete this trade for now. But if you want to pursue. Its still valid though the Volume too low.,-1002079334288,1081,125,0
1088,2025-02-17 00:02:32,Lets make This week a  profitable week,-1002079334288,,124,0
1089,2025-02-17 00:03:12,TP1 Hit again...,-1002079334288,1081,122,0
1090,2025-02-17 00:12:21,TP2 Hit!!!,-1002079334288,1081,121,0
1091,2025-02-17 01:39:03,TP3 Hit!!!!,-1002079334288,1081,122,0
1092,2025-02-17 02:46:40,TP4 Hit!!!,-1002079334288,1081,124,0
1093,2025-02-17 13:09:55,"This signal HIT all TP!!! 

congratulations to all who held on this trade!",-1002079334288,1081,123,0
1094,2025-02-17 13:14:08,,-1002079334288,,125,0
1095,2025-02-18 12:27:28,READY ?,-1002079334288,,118,0
1096,2025-02-18 12:57:50,LIVE TRADING!!!,-1002079334288,,116,0
1097,2025-02-18 12:57:51,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,126,0
1098,2025-02-18 14:37:55,What a live session!!!,-1002079334288,,114,0
1099,2025-02-18 14:38:19,,-1002079334288,,113,0
1100,2025-02-18 14:48:03,Ready?,-1002079334288,,111,0
1101,2025-02-18 14:48:30,"BUY NOW XAUUSD

SL 2917

PRICE 2924

TP1 2926

TP2 2929

TP3 2935",-1002079334288,,112,0
1102,2025-02-18 14:51:39,TP1 HIT!!!,-1002079334288,1101,112,0
1103,2025-02-18 15:14:53,TP2 Hit!!!,-1002079334288,1101,109,0
1104,2025-02-18 15:15:58,"SELL LIMIT XAUUSD

PRICE 2931

SL 2938

TP1 2929

TP2 2925

TP3 2920",-1002079334288,,114,0
1105,2025-02-18 16:45:16,Activated,-1002079334288,1104,117,0
1107,2025-02-18 18:28:06,TP1 Hit!,-1002079334288,1104,118,0
1108,2025-02-19 02:56:15,Going for TP2,-1002079334288,,117,0
1109,2025-02-19 02:56:36,TP2 Hit!,-1002079334288,1104,117,0
1110,2025-02-19 12:09:28,Ready Guys?,-1002079334288,,116,0
1111,2025-02-19 12:18:46,"SELL NOW XAUUSD

PRICE 2934

SL 2942

TP1 2932

TP2 2929

TP3 2925",-1002079334288,,121,0
1112,2025-02-19 12:25:17,"BUY LIMIT XAUUSD 

PRICE 2926

SL 2919

TP1 2928

TP2 2933

TP3 2938",-1002079334288,,123,0
1113,2025-02-19 12:47:39,LIVE Session!!!,-1002079334288,,123,0
1114,2025-02-19 12:47:41,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,137,0
1116,2025-02-19 14:39:11,Another Profitable day!!,-1002079334288,,138,0
1117,2025-02-19 14:54:11,We hit TP1 in this trade!,-1002079334288,1111,137,0
1118,2025-02-19 16:07:13,we hit TP2 and TP3 in this Sell signal!!!,-1002079334288,1111,138,0
1119,2025-02-19 16:07:25,Activated!!!,-1002079334288,1112,138,0
1120,2025-02-19 16:07:34,TP1 Hit!!!,-1002079334288,1112,133,0
1121,2025-02-19 16:11:52,edited TP,-1002079334288,1112,134,0
1122,2025-02-19 19:00:52,,-1002079334288,,136,0
1123,2025-02-20 11:47:21,Ready Guys?,-1002079334288,,135,0
1124,2025-02-20 12:27:06,"SELL NOW XAUUSD

PRICE 2942

SL 2949

TP1 2940

TP2 2935

TP3 2930",-1002079334288,,140,0
1126,2025-02-20 13:03:35,Lets go live!!!,-1002079334288,,141,0
1127,2025-02-20 13:03:36,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,149,0
1128,2025-02-20 13:47:21,TP1 Hit!,-1002079334288,1124,137,0
1129,2025-02-20 13:51:53,TP2 HIT!!!,-1002079334288,1124,138,0
1130,2025-02-20 13:54:02,"Congratulations to all who held on our trade today. 

Congrats also to all who attended our live session.

Thank you Lord sa pa take profit mo!!!",-1002079334288,,139,0
1131,2025-02-20 14:02:20,"BUY LIMIT XAUUSD

PRICE 2919

SL 2912

TP1 2921

TP2 2926

TP3 2931",-1002079334288,,145,0
1132,2025-02-21 11:24:17,"Guys!! we got this BUY limit and got activated!!! 

All TP's Hit!!! 


TP1, TP2 and TP3",-1002079334288,1131,141,0
1133,2025-02-21 11:26:51,SNIPER ENTRY!!!!!,-1002079334288,,141,0
1134,2025-02-21 12:28:23,Ready guys again?,-1002079334288,,138,0
1135,2025-02-21 12:31:57,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,146,0
1136,2025-02-21 12:32:03,LIVE,-1002079334288,,138,0
1137,2025-02-21 14:05:21,What a Profitable day in our scalping session!!!! Congrats Everyone!!!,-1002079334288,,134,0
1138,2025-02-21 14:18:49,"THESE ARE THE RESULTS OF OUR TRADE SIGNALS THIS  WEEK. FINISHED THE WEEK TRADE WITH WINS

XAUUSD/GOLD BUY LIMIT ✅ +270
XAUUSD/GOLD BUY  ✅+180 pips
XAUUSD/GOLD BUY  ✅ +70 pips
XAUUSD/GOLD SELL LIMIT ✅ +70 pips
XAUUSD/GOLD SELL ✅ +120 pips
XAUUSD/GOLD SELL ✅ +70 pips
XAUUSD/GOLD BUY LIMIT ✅ +120 pips


TOTAL: +900 Pips

TOTAL TRADES: 7

WINS: 7
LOSSES: 0

Results for this  week's trades. Congratulations to those who held on our trades. Congratulations mga ka TRUE NORTH!",-1002079334288,,137,0
1139,2025-02-21 18:58:58,,-1002079334288,,127,0
1140,2025-02-23 13:56:43,Good day Guys Market will open later!!! Lets have a peofitable week,-1002079334288,,113,0
1141,2025-02-24 02:59:32,Session starts....in 5mns,-1002079334288,,109,0
1142,2025-02-24 02:59:35,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,123,0
1143,2025-02-24 12:18:30,READY to trade?,-1002079334288,,100,0
1144,2025-02-24 12:20:25,"SELL LIMIT XAUUSD

PRICE 2949

SL 2956

TP1 2947

TP2 2941

TP3 2936",-1002079334288,,103,0
1145,2025-02-24 12:27:31,"You can join me Live 

https://zoom.us/my/entrepreneurialleadershipjourney",-1002079334288,,111,0
1146,2025-02-24 13:02:46,ACTIVATED!!!,-1002079334288,1144,103,0
1147,2025-02-24 13:25:23,TP1 HIT!!!!,-1002079334288,1144,105,0
1148,2025-02-24 14:26:00,Ready?,-1002079334288,,102,0
1149,2025-02-24 14:31:09,"BUY LIMIT  XAUUSD

SL 2931

PRICE 2938

TP1 2940

TP2 2945

TP3 2950

TP4 2955

TP5 2960",-1002079334288,,103,0
1150,2025-02-24 14:36:28,ACTIVATED!,-1002079334288,1149,107,0
1151,2025-02-24 14:42:31,TP1 HIT!!!,-1002079334288,1149,107,0
1152,2025-02-24 14:43:45,What a day!!!!,-1002079334288,,109,0
1153,2025-02-24 14:49:04,,-1002079334288,,113,0
1154,2025-02-24 21:20:31,"TP2 and TP3 Hit!!! 

Road to TP4",-1002079334288,1149,115,0
1155,2025-02-24 21:21:03,,-1002079334288,,117,0
1156,2025-02-25 12:52:01,READY guys?,-1002079334288,,117,0
1157,2025-02-25 12:53:21,"SELL NOW XAUUSD

PRICE 2929

SL 2936

TP1 2927

TP2 2922

TP3 2917",-1002079334288,,117,0
1158,2025-02-25 13:00:41,TP1 HIT!!!!,-1002079334288,1157,117,0
1159,2025-02-25 13:14:26,ZOOM ID: 258 456 2023,-1002079334288,,117,0
1160,2025-02-25 13:14:43,Lets trade together,-1002079334288,,117,0
1161,2025-02-26 12:42:37,READY?,-1002079334288,,101,0
1162,2025-02-26 13:09:12,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,113,0
1163,2025-02-26 13:09:17,Live session,-1002079334288,,101,0
1164,2025-02-26 13:43:51,"BUY LIMIT XAUUSD

PRICE 2906.60

SL 2899.60

TP1 2908.60

TP2 2913

TP3 2918",-1002079334288,,108,0
1165,2025-02-26 13:57:36,ACTIVATED,-1002079334288,1164,102,0
1166,2025-02-26 14:08:42,SL HIT!!,-1002079334288,1164,87,0
1167,2025-02-26 14:09:25,RECOVERY!,-1002079334288,,82,0
1168,2025-02-26 14:11:04,"BUY LIMIT XAUUSD 

PRICE 2893

SL 2886

TP1 2895

TP2 2900

TP3 2905

TP4 2910

TP5 2915",-1002079334288,,84,0
1169,2025-02-26 14:12:56,ACTIVATED,-1002079334288,1168,83,0
1170,2025-02-26 14:13:18,TP1 HIT!!!,-1002079334288,1168,90,0
1171,2025-02-26 14:18:29,for the 2nd time we hit TP1 again!,-1002079334288,,98,0
1172,2025-02-26 14:37:34,for the 4th time we hit TP1!,-1002079334288,,116,0
1173,2025-02-26 14:43:14,What a profitable DAY!!!,-1002079334288,,115,0
1174,2025-02-26 14:44:11,,-1002079334288,,115,0
1175,2025-02-26 14:44:42,Congrats sa mga nag Live today!,-1002079334288,,116,0
1176,2025-02-26 14:45:19,for the 5th time we Hit TP1 again!!!,-1002079334288,,118,0
1177,2025-02-26 14:52:15,TP2 HIT!!!!,-1002079334288,1168,119,0
1178,2025-02-26 14:52:57,TP3 HIT!!!!,-1002079334288,1168,122,0
1179,2025-02-26 15:55:56,TP4 Hit,-1002079334288,1168,112,0
1180,2025-02-26 15:56:01,road to TP5,-1002079334288,,113,0
1181,2025-02-26 16:00:43,,-1002079334288,,116,0
1182,2025-02-26 16:08:18,TP5 Hit!!!,-1002079334288,1168,118,0
1183,2025-02-27 04:16:59,"BUY LIMIT XAUUSD

PRICE 2891

SL 2884

TP1 2893

TP2 2898

TP3 2903

TP4 2908

TP5 2913

TP6 2918",-1002079334288,,149,0
1184,2025-02-27 05:28:26,ACTIVATED!,-1002079334288,1183,149,0
1185,2025-02-27 05:30:10,TP1 Hit,-1002079334288,1183,140,0
1186,2025-02-27 05:45:57,We hit TP1 again! for the second time,-1002079334288,,142,0
1187,2025-02-27 06:41:59,TP2 Hit!,-1002079334288,1183,142,0
1188,2025-02-27 13:23:40,"GOOD DAY EVERYONE 

we may not be having Live session today due to my personal meetings with some professional traders for more learnings and personal growth. We will resume our session tomorrow. 

See you tomorrow mga ka true north.",-1002079334288,,147,0
1189,2025-02-27 13:40:05,There's also news coming guys. I will not trade until it's done and subsided.,-1002079334288,,153,0
1190,2025-02-27 13:55:29,READY?,-1002079334288,,152,0
1191,2025-02-27 13:56:52,"BUY NOW XAUUSD

PRICE 2888

SL 2881

TP1 2890

TP2 2895

TP3 2900",-1002079334288,,163,0
1192,2025-02-27 14:05:14,TP1 Hit!!!,-1002079334288,1191,170,0
1193,2025-02-27 14:20:47,for the second time we Hit TP1 again!!,-1002079334288,,174,0
1194,2025-02-28 12:51:55,wazzup guys,-1002079334288,,171,0
1195,2025-02-28 12:52:00,ready?,-1002079334288,,172,0
1196,2025-02-28 13:08:59,LIVE TRADING,-1002079334288,,170,0
1197,2025-02-28 14:13:34,Thank you sa Signal ni Fusion!!!! Profit lahat!!!,-1002079334288,,193,0
1198,2025-02-28 14:48:20,"BUY LIMIT XAUUSD

PRICE 2836

SL 2829

TP1 2838

TP2 2843

TP3 2848",-1002079334288,,194,0
1199,2025-02-28 14:58:10,Acrivated,-1002079334288,1198,186,0
1200,2025-02-28 15:06:50,,-1002079334288,1198,,
1201,2025-02-28 15:07:13,"eyyyy!!! TP1 Smashed!!!! 

SNIPER ENTRY",-1002079334288,1198,181,0
1202,2025-02-28 15:08:09,,-1002079334288,,179,0
1203,2025-02-28 15:32:01,TP2 Hit!!!,-1002079334288,1198,177,0
1204,2025-02-28 15:58:17,TP3 Hit!!!,-1002079334288,1198,176,0
1205,2025-02-28 15:58:43,CONGRATULATIONS mga ka True North!!!,-1002079334288,,173,0
1206,2025-02-28 16:00:46,,-1002079334288,,174,0
1207,2025-02-28 16:15:23,ALL HIS!!! Congrats to all who trusted in this trade,-1002079334288,,182,0
1208,2025-03-01 13:49:07,"THESE ARE THE RESULTS OF OUR TRADE SIGNALS THIS PAST WEEK. FINISHED THE WEEK TRADE WITH WINS

XAUUSD/GOLD SELL LIMIT ✅ +20 pips
XAUUSD/GOLD BUY LIMIT  ✅+170 pips
XAUUSD/GOLD SELL  ✅ +20 pips
XAUUSD/GOLD BUY LIMIT ❌ -70 pips
XAUUSD/GOLD BUY LIMIT ✅ +230 pips
XAUUSD/GOLD BUY ✅ +70 pips
XAUUSD/GOLD BUY  ✅ +120 pips


TOTAL: +630 Pips

TOTAL TRADES: 7

WINS: 6
LOSSES: 1

Results for this  week's trades. Congratulations to those who held on our trades. Congratulations mga ka TRUE NORTH!",-1002079334288,,168,0
1209,2025-03-01 13:49:51,See you in 10mns for our Success Saturday!,-1002079334288,,158,0
1210,2025-03-01 13:50:00,,-1002079334288,,162,0
1211,2025-03-01 13:50:18,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,170,0
1212,2025-03-01 13:54:15,"zoom ID

258 456 2023",-1002079334288,,162,0
1213,2025-03-01 15:42:29,Another Success Saturday!!! Ready nanaman for another week!!!!,-1002079334288,,162,0
1214,2025-03-03 02:01:37,Ready for another week?,-1002079334288,,150,0
1215,2025-03-03 14:07:03,,-1002079334288,,150,0
1216,2025-03-03 14:09:10,"SELL LIMIT XAUUSD

PRICE 2882

SL 2889

TP1 2880

TP2 2875

TP3 2870",-1002079334288,,152,0
1217,2025-03-03 14:37:26,ACTIVATED!,-1002079334288,1216,151,0
1218,2025-03-03 14:42:00,TP1 HIT!!!!,-1002079334288,1216,153,0
1219,2025-03-03 14:42:49,SNIPER ENTRY!!!,-1002079334288,,153,0
1220,2025-03-03 14:47:20,TP2 HIT!!!!,-1002079334288,1216,155,0
1221,2025-03-03 15:27:28,"SELL LIMIT  XAUUSD

PRICE 2888

SL 2895

TP1 2886

TP2 2881

TP3 2876",-1002079334288,,150,0
1222,2025-03-03 15:28:54,ACTIVATED,-1002079334288,1221,147,0
1223,2025-03-03 15:37:28,TP1 HIT!!!!,-1002079334288,1221,147,0
1224,2025-03-03 20:30:31,TP2 Hit!,-1002079334288,1221,145,0
1225,2025-03-04 12:21:59,Ready for the day?,-1002079334288,,141,0
1226,2025-03-04 12:29:05,"BUY NOW XAUUSD

PRICE 2922

SL2916

TP1 2924

TP2 2930

TP3 2935

TP4 2940

TP5 2945",-1002079334288,,145,0
1227,2025-03-04 12:54:47,TP1 Hit!,-1002079334288,1226,140,0
1228,2025-03-04 12:58:22,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,150,0
1229,2025-03-04 12:58:26,Lets go live,-1002079334288,,141,0
1231,2025-03-04 14:35:57,"BUY LIMIT XAUUSD

PRICE 2912.20

SL 2905

TP1 2914.20

TP2 2928

TP3 2933",-1002079334288,,145,0
1232,2025-03-04 14:37:26,ACTIVATED,-1002079334288,1231,146,0
1233,2025-03-04 14:40:36,TP1 HIT!!!,-1002079334288,1231,146,0
1234,2025-03-05 12:57:29,Ready guys?,-1002079334288,,138,0
1235,2025-03-05 13:01:40,Live let's go,-1002079334288,,138,0
1236,2025-03-05 13:01:40,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,149,0
1238,2025-03-05 13:05:59,Lets wait for market stability. News coming in 15mns.,-1002079334288,,140,0
1239,2025-03-05 15:02:31,INTENSE Trading day. See you again tomorrow guys,-1002079334288,,136,0
1240,2025-03-05 18:01:24,Ready guys?,-1002079334288,,131,0
1241,2025-03-05 18:04:43,"BUY NOW XAUUSD

PRICE 2915

SL 2908

TP1 2917

TP2 2922

TP3 2927",-1002079334288,,133,0
1242,2025-03-05 18:11:54,TP1 Hit!,-1002079334288,1241,140,0
1243,2025-03-05 20:34:47,TP2 Hit!!!,-1002079334288,1241,139,0
1244,2025-03-06 08:21:14,Ready?,-1002079334288,,139,0
1245,2025-03-06 08:23:05,"BUY LIMIT XAUUSD

PRICE 2898.50

SL 2891

TP1 2900.50

TP2 2905

TP3 2910

TP4 2915",-1002079334288,,139,0
1246,2025-03-06 09:36:34,ACTIVATED,-1002079334288,1245,139,0
1247,2025-03-06 10:32:08,TP1 Hit!,-1002079334288,1245,136,0
1248,2025-03-06 10:36:34,You can move your SL to 2894,-1002079334288,,136,0
1249,2025-03-06 11:14:52,TP2 Hit,-1002079334288,1245,132,0
1250,2025-03-06 14:10:37,TP3 Hit guys!!!!,-1002079334288,1245,135,0
1251,2025-03-06 14:21:23,We got a very good trade today guys.,-1002079334288,,140,0
1252,2025-03-06 14:24:50,We can do quick live,-1002079334288,,142,0
1253,2025-03-06 14:24:52,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,155,0
1254,2025-03-06 14:53:26,TP4 Hit closing this trade!!!,-1002079334288,1245,143,0
1255,2025-03-06 15:04:45,we got +170 pips on this trade.,-1002079334288,,145,0
1256,2025-03-06 15:10:28,What a trading day!!!,-1002079334288,,143,0
1257,2025-03-07 08:11:39,READY?,-1002079334288,,130,0
1258,2025-03-07 08:13:42,"SELL LIMIT XAUUSD

PRICE 2922

SL 2930

TP1 2920

TP2 2915

TP3 2910

TP4 2905

TP5 2900",-1002079334288,,137,0
1259,2025-03-07 08:57:48,ACTIVATED,-1002079334288,1258,140,0
1260,2025-03-07 10:06:51,"TP1 Hit!!! 

Sniper Entry!",-1002079334288,1258,142,0
1261,2025-03-07 13:16:10,ready for live guys?,-1002079334288,,147,0
1262,2025-03-07 13:24:11,TP2 Hit!,-1002079334288,1258,148,0
1263,2025-03-07 13:33:51,https://zoom.us/my/entrepreneurialleadershipjourney,-1002079334288,,159,0
1264,2025-03-07 14:01:27,TP3,-1002079334288,1258,149,0
1265,2025-03-07 14:33:30,"LAST SIGNAL BEFORE THE MARKET CLOSES

BUY LIMIT XAUUSD 

PRICE 2893

SL 2886

TP1 2895

TP2 2900

TP3 2905

TP4 2910

TP5 2915

TP6 2920",-1002079334288,,153,0
1266,2025-03-07 14:34:57,"SELL LIMIT XAUUSD

PRICE 2926

SL 2933

TP1 2924

TP2 2919

TP3 2914",-1002079334288,,146,0
1267,2025-03-07 14:42:18,What a profitbale week!!!!,-1002079334288,,146,0
